userID,carid,Rating,Date
54319,1887,5, 04/19/2016
130838,762,4, 03/18/2017
130838,1887,4, 03/18/2017
40194,762,5, 10/09/2015
40194,1887,5, 10/09/2015
120891,762,4, 07/07/2016
120891,1887,4, 07/07/2016
54223,762,4, 06/29/2017
54223,1887,4, 06/29/2017
2405,762,4, 11/03/2016
2405,1887,4, 11/03/2016
56648,762,3, 06/22/2018
56648,1887,3, 06/22/2018
75635,762,3, 04/19/2016
75635,1887,3, 04/19/2016
156389,762,5, 05/31/2015
156389,1887,5, 05/31/2015
115759,762,1, 07/30/2015
115759,1887,1, 07/30/2015
55076,762,5, 04/05/2016
55076,1887,5, 04/05/2016
165519,762,4, 08/20/2015
165519,1887,4, 08/20/2015
113059,762,4, 05/05/2016
113059,1887,4, 05/05/2016
123957,762,4, 02/19/2016
123957,1887,4, 02/19/2016
42915,762,4, 05/11/2016
42915,1887,4, 05/11/2016
48921,762,4, 06/05/2018
48921,1887,4, 06/05/2018
64058,762,4, 02/13/2019
64058,1887,4, 02/13/2019
18202,762,5, 05/09/2019
18202,1887,5, 05/09/2019
97352,762,4, 10/23/2015
97352,1887,4, 10/23/2015
59417,762,3, 04/05/2016
59417,1887,3, 04/05/2016
85670,762,3, 07/26/2015
85670,1887,3, 07/26/2015
209154,762,4, 08/15/2015
209154,1887,4, 08/15/2015
28907,762,4, 05/27/2016
28907,1887,4, 05/27/2016
5235,762,5, 01/02/2017
5235,1887,5, 01/02/2017
44008,762,4, 06/25/2018
44008,1887,4, 06/25/2018
13022,762,5, 08/27/2018
13022,1887,5, 08/27/2018
102997,762,4, 09/24/2019
102997,1887,4, 09/24/2019
95286,762,5, 06/23/2016
95286,1887,5, 06/23/2016
152870,762,5, 05/24/2015
152870,1887,5, 05/24/2015
97257,762,2, 08/21/2015
97257,1887,2, 08/21/2015
112793,762,5, 07/14/2015
112793,1887,5, 07/14/2015
62372,762,2, 07/11/2018
62372,1887,2, 07/11/2018
14474,762,5, 05/10/2016
14474,1887,5, 05/10/2016
158358,762,4, 01/02/2017
158358,1887,4, 01/02/2017
194750,762,5, 05/19/2015
194750,1887,5, 05/19/2015
83433,762,2, 01/27/2016
83433,1887,2, 01/27/2016
1734,762,5, 10/08/2015
1734,1887,5, 10/08/2015
46347,762,5, 03/12/2016
46347,1887,5, 03/12/2016
26674,762,5, 04/12/2020
26674,1887,5, 04/12/2020
108082,762,4, 04/13/2020
108082,1887,4, 04/13/2020
99680,762,5, 07/31/2020
99680,1887,5, 07/31/2020
69442,762,5, 04/21/2016
69442,1887,5, 04/21/2016
92367,762,3, 09/04/2015
92367,1887,3, 09/04/2015
3788,762,5, 02/15/2016
3788,1887,5, 02/15/2016
67262,762,5, 03/25/2016
67262,1887,5, 03/25/2016
58810,762,4, 10/29/2017
58810,1887,4, 10/29/2017
75576,762,1, 07/03/2016
75576,1887,1, 07/03/2016
4439,762,5, 05/09/2016
4439,1887,5, 05/09/2016
94907,762,5, 09/28/2016
94907,1887,5, 09/28/2016
70574,762,5, 04/17/2016
70574,1887,5, 04/17/2016
116809,762,5, 07/02/2016
116809,1887,5, 07/02/2016
123950,762,2, 01/10/2019
123950,1887,2, 01/10/2019
69216,762,4, 01/25/2016
69216,1887,4, 01/25/2016
33593,762,5, 11/15/2015
33593,1887,5, 11/15/2015
66057,762,5, 02/02/2016
66057,1887,5, 02/02/2016
75347,762,4, 09/06/2016
75347,1887,4, 09/06/2016
5445,762,4, 04/06/2016
5445,1887,4, 04/06/2016
57696,762,5, 03/24/2016
57696,1887,5, 03/24/2016
103360,762,4, 06/22/2016
103360,1887,4, 06/22/2016
117477,762,5, 01/16/2019
117477,1887,5, 01/16/2019
87612,1547,5, 12/17/2017
15136,1547,5, 03/24/2018
13235,1547,5, 08/21/2018
165519,1547,4, 03/01/2018
115136,1547,4, 07/11/2018
58163,1547,3, 08/03/2018
34759,1547,5, 01/20/2018
52437,1547,5, 07/23/2018
116521,1547,4, 09/02/2018
83470,1547,2, 10/17/2017
145530,1547,4, 05/24/2020
89349,1547,3, 08/10/2017
44966,1547,3, 10/29/2017
96959,1547,5, 07/10/2017
107357,1547,5, 06/10/2018
24727,1547,2, 06/21/2019
14313,1547,4, 11/17/2017
5552,1547,5, 10/18/2017
5992,1547,2, 05/11/2018
90491,1547,5, 01/28/2018
115759,1547,5, 10/24/2018
9590,1547,5, 09/17/2020
13022,1547,4, 05/17/2018
185592,1547,5, 12/13/2017
110611,1547,5, 11/12/2017
46415,1547,5, 06/13/2018
44966,1547,4, 09/05/2018
2784,1547,1, 07/23/2018
55790,1547,5, 05/14/2018
59597,1547,5, 06/03/2018
43809,1547,3, 05/07/2018
5850,1547,3, 10/29/2018
107242,1547,5, 07/31/2020
70560,1547,5, 02/27/2018
96959,1547,5, 12/28/2017
47899,1547,4, NY
100926,1547,2, 07/28/2018
63459,1547,4, 01/29/2018
2328,1547,5, 01/16/2019
10756,1547,5, 11/02/2017
91094,229,4, 01/07/2019
37551,229,2, 11/08/2018
75759,229,4, 08/19/2018
76249,229,3, 01/16/2019
72682,229,1, 11/05/2018
62020,229,5, 04/06/2019
66713,229,4, 06/25/2018
104494,229,3, 04/27/2019
118415,229,2, 03/18/2019
32718,229,2, 03/31/2019
104548,229,1, 11/15/2018
109237,229,3, 07/25/2018
38684,229,1, 02/09/2019
104980,229,3, 11/04/2018
78728,229,1, 08/06/2019
71036,229,5, 08/30/2018
19367,229,3, 07/27/2018
55373,229,1, 11/26/2018
4794,229,1, 08/04/2019
11257,229,1, 09/30/2019
18715,229,5, 12/11/2018
112768,229,3, 12/09/2018
28275,229,4, 10/12/2018
10555,229,5, 02/25/2019
89765,229,5, 02/26/2019
118556,229,1, 09/27/2019
58496,229,5, 08/27/2018
27175,229,1, 02/05/2019
112689,229,3, 04/16/2019
50380,229,5, 03/04/2019
85576,229,1, 06/23/2018
16647,229,1, 01/23/2019
113630,229,1, 04/23/2019
66829,229,1, 03/22/2019
106987,229,3, 09/02/2018
64548,229,2, 01/30/2019
104358,229,2, 03/27/2019
40045,229,4, 08/07/2018
41190,229,5, 08/12/2018
90345,229,1, 06/24/2019
94011,229,5, 10/17/2018
27560,229,3, 02/07/2019
70339,229,2, 08/01/2018
35352,229,5, 08/26/2018
110647,229,3, 02/02/2019
28425,229,1, 08/03/2019
56686,229,3, 03/15/2019
62065,229,2, 10/04/2018
55910,229,1, 03/23/2019
94507,229,3, 03/28/2019
10448,229,1, 02/15/2019
209147,229,3, 10/07/2018
91579,229,5, 07/24/2018
101583,229,3, 02/13/2019
59598,229,3, 05/22/2019
91428,229,3, 07/06/2019
21221,229,5, 09/13/2018
82300,229,5, 06/26/2018
96179,229,3, 02/09/2019
107612,229,3, 08/17/2018
82802,229,5, 02/22/2019
81178,229,3, 07/01/2019
38693,229,1, 10/08/2019
83820,229,4, 12/22/2018
46615,229,5, 10/04/2018
108916,229,1, 09/27/2018
17077,229,4, 12/07/2018
5052,229,4, 07/31/2018
75332,229,5, 08/28/2018
151346,229,3, 03/15/2019
194100,229,1, 07/23/2019
83112,229,1, 08/29/2019
59597,229,1, 12/23/2018
45098,229,4, 10/07/2018
97561,229,4, 11/24/2018
54112,229,3, 01/25/2019
6722,229,1, 01/30/2019
5249,229,4, 08/22/2018
108373,229,5, 10/23/2018
164374,229,5, 11/30/2018
163790,229,5, 08/03/2018
9692,229,5, 09/26/2018
117349,229,5, 12/05/2018
13465,229,2, 05/22/2019
91964,229,2, 08/31/2019
4885,229,3, 09/13/2019
63271,229,3, 10/14/2019
4769,229,5, 06/20/2018
59597,229,5, 07/26/2018
104018,229,5, 12/23/2018
68685,229,5, 02/21/2019
19374,229,5, 03/28/2019
15624,229,3, 10/03/2018
14313,229,1, 11/28/2018
101305,229,5, 11/18/2018
15624,229,3, 06/15/2019
104099,229,1, 09/30/2019
64283,229,1, 10/18/2019
35991,229,2, 03/17/2019
3322,229,1, 06/18/2019
62635,229,5, 01/03/2019
14313,229,5, 03/27/2019
12571,229,5, 05/24/2019
93088,229,3, 06/09/2019
55373,229,3, 02/28/2019
62849,229,5, 01/13/2019
111293,229,2, 05/18/2019
6634,229,5, 09/11/2019
63525,229,2, 09/15/2019
60704,229,2, 10/14/2019
119418,229,1, 10/28/2019
36269,229,2, 09/15/2018
55331,229,5, 06/22/2018
9102,229,3, 12/10/2018
54720,229,2, 12/16/2018
113351,229,2, 05/10/2019
55373,229,3, 07/30/2019
13022,229,5, 10/19/2018
54112,229,3, 02/02/2019
84021,229,3, 01/16/2019
92215,229,5, 03/16/2019
75073,229,4, 07/19/2019
69813,229,3, 09/22/2019
88601,229,2, 11/03/2019
86661,229,3, 11/08/2019
13813,229,4, 03/26/2020
186384,229,2, 03/05/2019
82392,229,1, 03/06/2019
100004,229,5, 07/05/2018
59226,229,5, 08/16/2018
89027,229,4, 01/04/2019
115541,229,2, 06/02/2019
207560,229,3, 06/26/2019
48440,229,5, 07/30/2019
77674,229,1, 10/12/2018
19801,229,3, 10/14/2018
109659,229,4, 11/19/2018
11254,229,5, 01/12/2019
30313,229,5, 02/15/2019
96477,229,5, 03/13/2020
31854,229,1, 03/18/2020
22911,229,5, 04/03/2020
86272,229,1, 06/27/2020
36256,229,4, 11/22/2018
46752,229,5, 01/15/2019
120435,229,5, 01/22/2019
12094,229,5, 02/18/2019
153402,229,5, 05/12/2019
4523,229,2, 06/26/2019
58395,229,5, 07/08/2019
85014,229,3, 08/17/2019
40911,229,5, 11/11/2019
14385,229,4, 02/17/2019
87335,229,5, 03/25/2019
106147,229,2, 05/11/2019
209761,229,1, 08/03/2018
13526,229,5, 03/11/2019
120638,229,1, 05/29/2019
56038,229,5, 06/10/2019
67206,229,2, 01/28/2020
75934,229,5, 07/05/2018
58311,229,5, 04/14/2019
28029,229,1, 08/04/2018
112715,229,5, 10/26/2018
37452,229,3, 01/24/2019
173016,229,4, 05/18/2019
68146,229,4, 01/16/2019
65600,229,4, 07/23/2019
59640,229,1, 12/15/2019
105527,229,1, 12/21/2019
24695,229,3, 02/05/2020
83402,229,5, 02/27/2020
45700,229,1, 03/10/2020
3262,229,4, 06/14/2020
97198,229,4, 12/14/2018
80948,229,5, 04/25/2019
33918,229,5, 06/19/2019
200054,229,4, 07/29/2019
80251,229,5, SC
112917,229,1, 01/08/2020
52157,229,5, 08/20/2018
69089,229,5, 09/12/2018
123368,229,3, 08/26/2018
106295,229,1, 01/28/2020
35481,229,5, 03/21/2019
46510,229,4, 05/02/2019
7066,229,1, 05/13/2019
26588,229,5, 04/30/2019
60649,229,5, 01/19/2019
94507,229,5, 02/09/2019
29412,229,1, 01/09/2020
45473,229,5, 11/20/2018
111779,229,5, 06/13/2019
45275,229,5, 05/03/2019
112917,229,1, 01/10/2020
4496,229,5, 05/06/2019
131208,229,4, 01/04/2020
29445,229,5, 10/02/2018
121084,229,4, 11/05/2019
93808,229,3, 02/20/2020
8816,1336,5, 10/10/2019
89115,1336,5, 11/08/2019
90748,1336,4, 06/25/2019
70107,1336,5, 03/09/2020
57617,1336,5, 07/15/2019
26765,1336,5, 02/01/2020
37602,1336,5, 02/01/2020
103527,1336,5, 11/27/2019
86478,1336,5, 09/01/2019
16522,1336,1, 07/09/2020
21184,1336,5, 12/04/2019
61400,1336,5, 11/08/2019
122433,1336,5, 12/23/2019
122536,1336,5, 05/31/2020
87947,1336,5, 07/06/2020
20155,1336,1, 10/21/2020
34354,1336,5, 02/02/2020
73254,1336,3, 09/01/2020
44813,1336,5, 09/29/2019
16882,1336,1, 01/21/2020
137280,1336,2, 11/19/2019
109218,1336,5, 01/08/2020
3579,1336,4, 03/18/2020
98621,1336,5, 07/03/2019
75796,1336,2, 11/22/2019
110180,1336,5, 08/28/2019
48529,1336,1, 03/06/2020
28005,1336,5, 03/21/2020
20093,1336,5, 07/05/2020
90663,1336,5, 07/15/2020
51735,1336,5, 08/24/2020
10429,1336,5, 08/25/2020
19268,1336,2, 10/26/2020
10979,1336,5, 03/05/2020
59597,1336,4, 02/07/2020
119610,1336,1, FL
85470,1336,5, 03/07/2020
167057,1336,5, 05/30/2020
56095,1336,5, 07/30/2020
8187,1336,5, 03/08/2020
120991,1336,5, 05/17/2020
65395,1336,5, 12/05/2019
112768,1336,3, 12/30/2019
17519,1336,2, 01/25/2020
89765,1336,5, 07/27/2020
59597,1336,4, 02/07/2020
36146,1336,5, 12/12/2019
114427,1336,5, 01/02/2020
61743,1336,1, 12/13/2020
74826,1336,5, 02/11/2020
111929,1336,3, 12/07/2019
98464,1336,5, 01/18/2020
68685,1336,5, 09/15/2020
80911,1336,5, 06/26/2020
31528,1336,5, 01/18/2020
6206,1336,5, 05/13/2020
113483,1336,5, 01/13/2020
97791,1336,2, 12/20/2020
27393,1336,5, 02/02/2020
103083,1336,5, 01/26/2020
21753,1336,5, 02/03/2020
67874,1336,5, 12/13/2020
16069,858,5, 05/26/2017
97067,858,5, 12/31/2017
160815,858,5, 03/07/2018
96959,858,5, 10/09/2020
55373,781,5, 11/22/2018
7567,781,5, 07/23/2019
142243,708,4, 01/20/2015
170505,708,5, 03/24/2015
104510,708,5, 08/31/2016
137249,708,4, 11/18/2015
56038,708,5, 02/18/2016
53604,708,5, 12/09/2018
76171,708,5, 01/15/2019
115498,708,4, 02/16/2018
108666,708,2, 05/13/2017
32826,708,5, 05/26/2018
3984,708,2, 12/16/2020
60400,200,5, 01/03/2020
5552,200,5, 07/13/2020
177638,130,5, 12/03/2018
17394,130,5, 10/06/2020
7655,130,5, 12/01/2016
123872,1416,5, 10/28/2017
104498,1416,5, 01/17/2019
38937,1416,5, 02/07/2019
59597,1416,5, 11/29/2018
26724,2053,2, 10/22/2015
121372,2053,4, 07/12/2008
19588,2053,4, 02/28/2009
20221,2053,4, 12/05/2008
182966,2053,4, 01/24/2009
89092,2053,4, 07/23/2008
206934,2053,4, 11/27/2008
73313,2053,4, 03/04/2008
73314,2053,4, 06/29/2008
77448,1717,5, 12/16/2015
66207,1717,5, 11/21/2017
76168,1717,4, 07/18/2016
5235,1717,5, 07/17/2018
113879,1717,5, 03/22/2020
204793,1717,5, 03/27/2020
54909,1273,5, 11/18/2020
91039,285,5, 03/23/2019
30565,285,5, 01/03/2019
16810,285,4, 04/14/2019
89709,285,3, 02/11/2019
94989,285,1, 01/16/2019
110893,285,5, 03/20/2019
116432,285,3, 05/03/2019
51657,285,4, 05/07/2019
36493,285,5, 08/18/2019
59597,285,5, 02/10/2019
54106,285,1, 01/21/2020
9651,285,5, 12/18/2018
27012,285,5, 01/30/2019
200277,285,5, 06/01/2019
100004,285,3, 12/18/2018
21765,285,5, 11/16/2018
19912,285,1, 10/17/2019
40365,285,5, 01/03/2019
142343,285,3, 12/15/2018
31836,285,1, 05/27/2020
10592,285,5, 10/21/2018
65413,285,4, 02/26/2019
7136,285,2, 09/04/2019
70597,285,2, 08/07/2019
32622,285,5, 07/18/2019
5052,285,2, 07/08/2020
162582,285,3, 04/15/2019
143642,285,5, 02/26/2019
27662,285,5, 02/04/2019
97489,285,5, 11/06/2019
31816,285,4, 12/12/2019
5239,285,5, 12/24/2019
19241,285,5, 06/16/2020
19235,285,5, 07/13/2020
147653,285,1, 08/07/2020
71426,285,5, 03/13/2019
60678,285,5, 11/25/2018
78221,285,5, 12/03/2019
31101,285,5, 10/17/2020
164202,285,3, 05/02/2019
80236,285,5, 11/04/2019
59597,285,5, 06/17/2019
120125,285,1, 02/03/2019
121811,285,5, 10/16/2019
13072,654,5, 12/28/2019
102731,654,5, 05/03/2020
32431,654,4, 04/07/2020
90987,654,4, 03/05/2020
111213,654,4, 02/01/2020
62164,654,3, 07/16/2020
26464,654,5, 10/05/2020
123040,654,5, 09/02/2020
81113,654,5, 03/02/2020
27679,654,5, 02/14/2020
23437,654,5, 09/10/2020
75220,654,5, 10/28/2020
57637,775,4, 10/05/2006
12832,775,5, 09/12/2015
66050,775,5, 10/03/2015
197197,775,4, 02/14/2013
127447,775,4, 07/27/2008
125372,775,1, 10/29/2011
98617,775,5, 01/16/2019
75247,775,4, 06/16/2020
2992,775,5, 11/10/2018
207243,775,4, 06/13/2013
96072,775,5, 01/28/2017
29191,775,4, 08/14/2019
75136,775,4, 08/31/2006
59597,775,4, 12/09/2007
19240,775,5, 08/01/2016
154501,775,2, 02/09/2013
188804,775,5, 02/28/2007
20652,775,4, 08/19/2009
173367,775,4, 08/27/2010
11927,775,4, 02/21/2007
135677,775,4, 09/06/2011
7827,775,4, 02/19/2020
84937,775,2, 09/01/2007
86079,775,2, 11/10/2015
50993,775,5, 11/30/2006
28707,775,4, 08/05/2007
177638,775,4, 04/11/2010
30192,775,3, 08/10/2010
30192,775,4, 09/08/2010
144431,775,5, 02/19/2008
59597,775,4, 03/08/2007
207416,775,4, 03/28/2007
32142,775,4, 05/01/2007
53535,775,3, 08/28/2007
41152,775,3, 08/05/2007
59597,775,4, 10/14/2007
65251,775,4, 06/28/2007
9913,775,2, 10/17/2007
82049,775,4, 03/11/2019
37623,775,5, 08/12/2019
207690,775,4, 11/25/2019
60566,1751,5, 03/17/2017
58947,1751,5, 04/20/2017
16260,1751,5, 06/27/2017
116654,1751,5, 04/06/2017
159389,1751,5, 03/22/2017
59597,1751,5, 07/13/2017
50331,1751,5, 07/04/2018
40047,1751,5, 03/28/2019
100004,1751,5, 06/11/2018
53219,1751,3, 05/16/2017
1828,1751,5, 07/27/2018
110688,1751,5, 04/28/2018
176518,1751,5, 07/07/2019
5157,1751,2, 06/14/2017
119609,1751,1, 11/10/2017
29438,1751,4, 11/14/2018
29390,1751,5, 09/07/2019
80179,1098,5, 07/25/2018
42371,1098,4, 10/23/2018
54002,1098,5, 03/17/2018
30759,1098,5, 05/08/2018
56294,1098,4, 06/19/2018
27413,1098,5, 01/11/2019
101191,1098,5, 11/17/2018
3093,1098,5, 08/20/2018
37193,1098,5, 05/29/2018
33469,1098,5, 01/31/2019
114521,1098,5, 02/28/2019
23243,1098,5, 04/29/2018
90546,1098,5, 03/12/2018
115787,1098,5, 04/29/2019
88745,1098,5, 12/09/2017
51540,1098,3, 01/17/2018
66115,1098,5, 11/16/2018
38123,1098,5, 03/21/2019
113450,1098,1, 03/30/2018
116253,1098,5, 12/04/2019
73734,1098,5, 05/17/2018
114131,1098,5, 08/04/2019
47938,1098,4, 11/14/2019
99048,1098,5, 11/17/2019
71894,1098,5, 11/27/2019
110930,1098,5, 03/08/2020
81987,1098,1, 03/22/2019
22278,1098,3, 01/12/2019
43158,1098,4, 07/12/2019
122307,1098,5, 01/10/2020
116500,1098,5, 04/15/2018
121254,1098,3, 01/08/2019
113026,1098,5, 12/08/2018
23195,1098,5, 09/26/2019
17536,1098,5, 09/10/2020
156436,1764,5, 05/01/2020
27283,2427,5, 01/15/2019
67435,2427,5, 04/04/2019
160747,2427,5, 01/25/2019
20637,2427,5, 05/11/2019
69089,2427,3, 01/27/2019
2658,2427,5, 03/07/2019
97398,2427,1, 07/29/2019
6475,2427,4, 09/03/2019
121372,2427,4, 02/02/2020
28267,2427,3, 10/10/2019
30884,2427,3, 06/24/2019
56038,2427,4, 02/13/2019
151362,2427,5, 01/16/2019
55719,2427,5, 10/01/2019
79767,2427,5, 12/30/2019
57636,2427,5, 04/21/2020
56976,2427,5, 06/20/2020
11116,2427,3, 09/20/2020
103413,2427,5, 05/04/2019
113688,2427,2, 12/03/2019
72830,2427,1, 04/04/2019
40606,2427,5, 10/20/2019
12444,2427,5, 12/07/2020
91223,2427,4, 12/20/2020
85670,1828,1, 02/24/2020
65613,1828,2, 07/25/2020
100004,1828,5, 12/01/2019
7460,1828,5, 10/06/2019
43446,1828,5, 12/29/2019
106678,1828,1, 02/20/2020
65213,1828,5, 06/10/2020
79485,1828,3, 04/15/2020
30810,1828,3, 10/09/2020
17353,1828,5, 06/25/2020
16528,1828,5, 03/29/2020
55207,1828,4, 04/21/2020
120178,1828,5, 06/10/2020
12444,1828,5, 11/30/2020
177723,1828,2, 11/02/2020
12442,1828,5, 11/30/2020
98665,1828,5, 12/17/2020
115759,1828,3, 12/04/2020
143785,1828,3, 10/23/2020
78728,1828,4, 06/16/2020
55352,1828,3, 11/23/2020
20266,1828,5, 07/30/2020
78285,1828,2, 11/25/2020
86467,1828,4, 12/03/2020
15258,1828,4, 12/31/2020
153186,645,4, 08/10/2014
79562,645,5, 06/25/2016
142915,645,4, 11/10/2014
101305,645,5, 11/25/2015
109760,645,4, 01/28/2016
1382,645,4, 12/07/2014
15099,645,4, 03/10/2016
99565,645,5, 11/03/2015
140174,645,5, 06/23/2017
128608,645,4, 11/02/2014
22878,645,4, 02/18/2016
22278,645,5, 05/30/2017
109604,645,5, 09/07/2015
110529,645,5, 11/28/2015
16005,645,5, 05/05/2016
86393,645,5, 03/28/2017
148964,645,5, 12/31/2014
118423,645,3, 07/07/2016
191091,645,5, 01/10/2015
104752,645,5, 11/14/2015
61097,645,4, 07/15/2016
202444,645,5, 10/16/2014
114048,645,5, 06/05/2016
102367,645,4, 12/10/2016
79631,645,2, 12/17/2015
118030,645,1, 02/16/2016
111438,645,5, 10/05/2015
207072,645,2, 08/02/2016
16069,645,1, 09/17/2016
63749,645,3, 02/11/2016
15992,645,5, 04/30/2016
93389,645,5, 05/17/2018
98666,645,5, 11/27/2016
147046,645,4, 02/24/2017
66011,645,5, 06/28/2017
74869,645,1, 03/08/2016
58829,645,3, 03/15/2016
68796,645,3, 03/26/2016
40033,645,4, 10/10/2018
142962,645,4, 10/29/2015
65915,645,1, 03/11/2019
107105,645,5, 03/05/2020
5023,645,5, 03/03/2017
113227,645,1, 06/23/2017
157294,645,4, 06/01/2015
121588,645,2, 08/18/2018
159778,645,3, 12/16/2015
113432,645,4, 02/25/2016
82180,645,1, 02/13/2016
118449,645,1, 09/27/2018
195339,645,4, 05/11/2015
7603,645,5, 06/11/2017
117051,645,1, 01/02/2016
164442,645,2, 12/02/2015
